,molecule_chembl_id,valor_bioactividad,canonical_smiles,Peso_Molecular,LogP,Num_Donadores_H,Num_Aceptores,pIC50
0,CHEMBL2111280,inactivo,Nc1ncnc2c1cnn2[C@@H]1C=C[C@@H](O)[C@H]1O,233.23100000000002,-0.7588000000000006,3.0,7.0,4.0
1,CHEMBL2111248,inactivo,C[C@H]1C[C@@H](n2ncc3c(N)ncnc32)[C@H](O)[C@@H]1O,249.274,-0.28880000000000017,3.0,7.0,4.913640169325252
2,CHEMBL2111283,inactivo,Nc1ncnc2c1cnn2[C@H]1C[C@@H](O)[C@H](O)[C@@H]1O,251.246,-1.5640000000000005,4.0,8.0,4.275724130399211
3,CHEMBL346319,inactivo,Nc1ncnc2c1cnn2[C@@H]1C=C[C@H](O)C1,217.232,0.27039999999999986,2.0,6.0,4.0
4,CHEMBL2111249,inactivo,Nc1ncnc2c1cnn2[C@H]1C=C[C@H](O)[C@@H]1O,233.23100000000002,-0.7588000000000006,3.0,7.0,4.0
5,CHEMBL2051757,activo,Nc1ncnc2c1ccn2[C@H]1C[C@@H](O)[C@H](O)[C@@H]1O,250.25799999999998,-0.9590000000000003,4.0,7.0,6.070581074285707
6,CHEMBL347186,inactivo,Nc1ncnc2c1cnn2[C@H]1C=C[C@@H](O)C1,217.232,0.27039999999999986,2.0,6.0,4.0
7,CHEMBL2111282,inactivo,C[C@@H]1C[C@H](n2ncc3c(N)ncnc32)[C@@H](O)[C@H]1O,249.274,-0.28880000000000017,3.0,7.0,4.0
8,CHEMBL2111246,inactivo,Nc1ncnc2c1cnn2[C@@H]1C[C@H](O)[C@@H](O)[C@H]1O,251.246,-1.5640000000000005,4.0,8.0,4.0
9,CHEMBL2111247,inactivo,Nc1ncnc2c1cnn2[C@@H]1CC[C@@H](O)[C@H]1O,235.24699999999999,-0.5348000000000003,3.0,7.0,4.0
10,CHEMBL44025,activo,CCC(C)CNCCCNCCCCCCCNCCCNCC(C)CC,384.6970000000002,4.1677000000000035,4.0,4.0,7.508638306165727
11,CHEMBL43494,inactivo,N[C@H]1C=CC(NCCCNCC2CC2)C1,209.33699999999996,0.6214999999999997,3.0,3.0,4.0
12,CHEMBL44040,inactivo,CCNCCCNCC1CCCC(N)CC1,227.39599999999993,1.4831999999999996,3.0,3.0,4.0
13,CHEMBL43495,activo,CCNCCCNCCCCCCCNCCCNC[C@@H](C)CC,342.61600000000004,3.1415000000000015,4.0,4.0,6.508638306165727
14,CHEMBL44083,inactivo,CCNCCCNCCCNCCCNCC,244.42699999999996,0.5549000000000015,4.0,4.0,4.0
15,CHEMBL416078,inactivo,CCNCCCNCCCCCCCNCCCNCC1CCCCCC1,382.6810000000002,4.065800000000002,4.0,4.0,4.7447274948966935
16,CHEMBL40258,inactivo,c1ccc(CNCCCNCCCCCCCNCCCNCc2ccccc2)cc1,424.67700000000013,4.475900000000003,4.0,4.0,4.838631997765025
17,CHEMBL40414,inactivo,CCNCCCNC1C=CC(N)CCC1,211.35299999999995,1.0116,3.0,3.0,4.0
18,CHEMBL44039,inactivo,C(CNCC1CC1)CNCC1CCCC(CNCCCNCC2CC2)C1,364.6220000000002,2.751400000000001,4.0,4.0,4.136677139879544
19,CHEMBL289450,activo,c1ccc(-c2ccccc2CNCCCNCCCCCCCNCCCNCc2ccccc2-c2ccccc2)cc1,576.8730000000004,7.809900000000008,4.0,4.0,6.619788758288394
20,CHEMBL296777,inactivo,COc1ccccc1CNCCCNCCCCCCCNCCCNCc1ccccc1OC,484.72900000000027,4.493100000000003,4.0,6.0,4.657577319177793
21,CHEMBL41629,activo,C(CCCNCCCNCC1CCCCCC1)CCCNCCCNCC1CCCCCC1,464.8270000000004,6.016300000000005,4.0,4.0,6.903089986991944
22,CHEMBL334695,activo,CCCCCCCCCCOc1cccc(Cc2cnc(N)nc2N)c1,356.51400000000007,4.751300000000002,2.0,5.0,6.0
23,CHEMBL343127,inactivo,CCCOc1cccc(Cc2cnc(N)nc2N)c1,258.32499999999993,2.0206,2.0,5.0,4.886056647693163
24,CHEMBL334919,inactivo,CC(C)Oc1cccc(Cc2cnc(N)nc2N)c1,258.32499999999993,2.019,2.0,5.0,4.853871964321762
25,CHEMBL22,inactivo,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,290.32300000000004,1.2575999999999998,2.0,7.0,3.8297382846050425
26,CHEMBL343271,inactivo,CCOc1ccc(Cc2cnc(N)nc2N)cc1,244.298,1.6304999999999998,2.0,5.0,4.619788758288394
27,CHEMBL137448,inactivo,CCOc1cccc(Cc2cnc(N)nc2N)c1,244.29799999999997,1.6304999999999998,2.0,5.0,4.6777807052660805
28,CHEMBL30734,inactivo,Nc1ncc(Cc2cccc(O)c2)c(N)n1,216.244,0.9374,3.0,5.0,4.107905397309519
29,CHEMBL326989,inactivo,CCCOc1ccc(Cc2cnc(N)nc2N)cc1,258.325,2.0206,2.0,5.0,5.0
30,CHEMBL138230,activo,CCCCCCCOc1cccc(Cc2c(C)nc(N)nc2N)c1,328.4600000000001,3.889420000000001,2.0,5.0,6.0
31,CHEMBL18967,inactivo,COc1cccc(Cc2cnc(N)nc2N)c1,230.271,1.2404,2.0,5.0,3.6903698325741012
32,CHEMBL137641,activo,CCCCCCCCCOc1cccc(Cc2cnc(N)nc2N)c1,342.4870000000001,4.361200000000002,2.0,5.0,6.0
33,CHEMBL3392183,activo,C[S+](C[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O)C1C=CC(ON)C1,475.36900000000014,-4.132799999999995,4.0,10.0,6.045757490560675
34,CHEMBL86940,inactivo,C#CCNCCCNCCCNCCCNCC,254.42199999999997,0.16820000000000263,4.0,4.0,4.0
35,CHEMBL447829,inactivo,CCNCCCNCCCNCCCNCC1CCCCCC1,326.5730000000002,2.5054000000000007,4.0,4.0,4.0
36,CHEMBL86523,inactivo,CCNCCCN[C@@H]1CCC[C@H](N)CC1,213.36899999999994,1.2355999999999998,3.0,3.0,4.0
37,CHEMBL86587,inactivo,CCNCCCN[C@H]1C=C[C@@H](N)CCC1,211.35299999999995,1.0116,3.0,3.0,4.0
38,CHEMBL86435,inactivo,COc1cccc(CNCCCNCCCCCCCNCCCNCc2cccc(OC)c2)c1,484.72900000000027,4.493100000000003,4.0,6.0,4.657577319177793
39,CHEMBL313792,activo,Nc1nc(N)nc(Nc2ccc([As]=O)cc2)n1,292.134,-0.5454000000000008,3.0,7.0,9.0
40,CHEMBL87326,inactivo,N[C@@H]1C=C[C@H](NCCCNCC2CC2)C1,209.33699999999996,0.6214999999999997,3.0,3.0,4.0
41,CHEMBL33387,inactivo,CCNCCCNCCCNCCCNCC1CC1,270.46500000000003,0.9450000000000014,4.0,4.0,4.0
42,CHEMBL55,activo,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,340.42699999999996,2.8828400000000007,4.0,4.0,7.886056647693163
43,CHEMBL52182,inactivo,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(C)cc2)cc1[N+](=O)[O-],436.4900000000001,4.238620000000004,1.0,7.0,4.886056647693163
44,CHEMBL51330,inactivo,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(CCC)CCC)cc1[N+](=O)[O-],430.52700000000027,3.940100000000003,0.0,7.0,4.769551078621726
45,CHEMBL54078,inactivo,CCCCCCN(CCCCCC)S(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,514.6890000000004,6.2807000000000075,0.0,7.0,4.301029995663981
46,CHEMBL52905,inactivo,CCCCN(CCCC)S(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,458.58100000000036,4.720300000000004,0.0,7.0,4.42021640338319
47,CHEMBL52127,inactivo,CCCCCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,430.5270000000003,3.988000000000003,1.0,7.0,4.823908740944319
48,CHEMBL54551,inactivo,CCCN(CCC)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,332.469,4.113800000000003,1.0,3.0,4.698970004336019
49,CHEMBL431345,inactivo,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC2CCCC2)cc1[N+](=O)[O-],414.4840000000002,3.3503000000000016,1.0,7.0,4.958607314841775
50,CHEMBL52017,inactivo,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N2CCOCC2)cc1[N+](=O)[O-],416.45600000000024,2.1502999999999997,0.0,8.0,4.0
51,CHEMBL55225,activo,CCCCN(CCCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],450.5170000000001,4.710400000000004,1.0,7.0,6.920818753952375
52,CHEMBL53153,activo,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],422.4630000000001,3.930200000000003,1.0,7.0,6.3872161432802645
53,CHEMBL265502,activo,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,1297.302,6.743240000000005,12.0,17.0,6.6777807052660805
54,CHEMBL298397,activo,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(C)c2ccccc2)cc1[N+](=O)[O-],436.4900000000001,3.954500000000003,0.0,7.0,6.0
55,CHEMBL295960,inactivo,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],346.36500000000007,1.7768,1.0,7.0,4.920818753952375
56,CHEMBL54012,inactivo,CCCCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,416.5000000000003,3.5979000000000028,1.0,7.0,4.769551078621726
57,CHEMBL298557,inactivo,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1[N+](=O)[O-],456.90800000000013,4.583600000000004,1.0,7.0,4.886056647693163
58,CHEMBL3349894,activo,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)C(C)C)[C@]1(C)O[C@@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2,635.1540000000002,4.323600000000003,2.0,9.0,10.221848749616356
59,CHEMBL299414,inactivo,CCCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,402.47300000000024,3.2078000000000015,1.0,7.0,4.920818753952375
60,CHEMBL54952,inactivo,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(OC)cc2)cc1[N+](=O)[O-],452.48900000000015,3.938800000000003,1.0,8.0,4.721246399047171
61,CHEMBL116390,inactivo,CC(=O)O[C@H](COP(=O)(OCc1ccccc1)OCc1ccccc1)[C@@H](OC(C)=O)C(=O)NOCc1ccccc1,585.5460000000003,4.656100000000003,1.0,10.0,4.221848749616356
62,CHEMBL114894,inactivo,CC1(C)O[C@H](COP(=O)(O)O)[C@H](C(N)=O)O1,255.16299999999998,-0.8989000000000003,3.0,5.0,3.6736641390712483
63,CHEMBL113716,activo,O=C1OC[C@@H](O)[C@H]1O,118.08799999999997,-1.7350000000000003,2.0,4.0,10.221848749616356
64,CHEMBL113666,inactivo,CC(=O)O[C@H](COP(=O)(OCc1ccccc1)OCc1ccccc1)[C@@H](OC(C)=O)C(=O)N(OCc1ccccc1)C(C)=O,627.5830000000003,4.9150000000000045,0.0,11.0,4.309803919971486
65,CHEMBL324609,inactivo,CC1(C)O[C@H](COP(=O)(O)O)[C@H](C(=O)NO)O1,271.16200000000003,-0.8788000000000005,4.0,6.0,3.4788619162959638
66,CHEMBL114160,inactivo,O=C(NO)[C@H](OC1CCCO1)[C@@H](CCO)OC1CCCO1,305.3270000000001,-0.0824000000000007,3.0,7.0,4.214670164989233
67,CHEMBL113708,inactivo,O=C1OC[C@@H](OC2CCCO2)[C@H]1OC1CCCO1,258.2699999999999,0.5865999999999998,0.0,6.0,3.94692155651658
68,CHEMBL114616,inactivo,O=C(C[S+]([O-])C[C@H](O)COP(=O)(OCc1ccccc1)OCc1ccccc1)OCc1ccccc1,532.5510000000003,4.397700000000004,1.0,8.0,4.086186147616283
69,CHEMBL117133,inactivo,O=C(O)C[S+]([O-])C[C@H](O)COP(=O)(O)O,262.176,-1.7101,4.0,5.0,3.6126101736612704
70,CHEMBL117876,inactivo,CC(=O)O[C@H](COP(=O)(OCc1ccccc1)OCc1ccccc1)CSCC(=O)OCc1ccccc1,558.5890000000004,5.953000000000006,0.0,9.0,3.8632794328435933
71,CHEMBL114269,inactivo,CC(=O)O[C@H](COP(=O)(O)O)[C@@H](OC(C)=O)C(=O)NO,315.171,-1.5354999999999983,4.0,8.0,3.640164517660112
72,CHEMBL116018,inactivo,O=C(NO)[C@H](O)[C@H](O)COP(=O)(O)O,231.09699999999995,-2.6771000000000003,6.0,6.0,3.4100503986742923
73,CHEMBL114416,inactivo,O=C(NOCc1ccccc1)[C@H](O)[C@H](O)COP(=O)(OCc1ccccc1)OCc1ccccc1,501.47200000000026,3.5145000000000026,3.0,8.0,3.886056647693163
74,CHEMBL325268,inactivo,O=C(CSC[C@H](O)CO)OCc1ccccc1,256.323,0.8162000000000001,2.0,5.0,4.1249387366083
75,CHEMBL116897,inactivo,O=C(C[S+]([O-])C[C@@H](COP(=O)(OCc1ccccc1)OCc1ccccc1)OC1CCCO1)OCc1ccccc1,602.6420000000003,5.558500000000006,0.0,9.0,4.136677139879544
76,CHEMBL334040,inactivo,CC1(C)O[C@@H]2COC(=O)[C@@H]2O1,158.153,0.06329999999999991,0.0,4.0,3.5816987086802543
77,CHEMBL117442,inactivo,O=C(NO)[C@H](O)[C@H](O)CO,151.11799999999997,-2.7941000000000007,5.0,5.0,3.9355420107730814
78,CHEMBL117534,inactivo,CC1(C)O[C@H](COP(=O)(OCc2ccccc2)OCc2ccccc2)[C@H](C(=O)NOCc2ccccc2)O1,541.5370000000003,5.312800000000005,1.0,8.0,3.899629454882437
79,CHEMBL323922,inactivo,NC(=O)[C@H](O)[C@H](O)COP(=O)(O)O,215.09799999999998,-2.6971999999999996,5.0,5.0,3.5575202309355514
80,CHEMBL113843,inactivo,CC1(C)OC[C@H](CSCC(=O)OCc2ccccc2)O1,296.388,2.6145000000000005,0.0,5.0,3.517126416391246
81,CHEMBL420687,inactivo,O=C(CSC[C@H](O)COP(=O)(OCc1ccccc1)OCc1ccccc1)OCc1ccccc1,516.5520000000002,5.3822000000000045,1.0,8.0,4.327902142064283
82,CHEMBL325269,inactivo,CC(=O)O[C@H](COP(=O)(OCc1ccccc1)OCc1ccccc1)C[S+]([O-])CC(=O)OCc1ccccc1,574.5880000000004,4.968500000000005,0.0,9.0,4.443697499232712
83,CHEMBL116916,inactivo,CC(=O)O[C@H](COP(=O)(O)O)C[S+]([O-])CC(=O)O,304.2130000000001,-1.1393000000000006,3.0,6.0,3.94692155651658
84,CHEMBL118340,activo,Cn1c2nc3ccccc3c-2cc2cc(I)ccc21,358.18199999999996,4.435900000000002,0.0,2.0,6.0
85,CHEMBL115592,inactivo,Cn1c2nc3ccccc3c-2cc2c(C(F)(F)F)cccc21,300.28299999999996,4.850100000000002,0.0,2.0,4.494850021680094
86,CHEMBL118855,inactivo,Cn1c2nc3ccccc3c-2cc2cc(F)ccc21,250.27599999999995,3.9704000000000024,0.0,2.0,4.844663962534939
87,CHEMBL119649,activo,COc1ccc2c(c1)cc1c3ccccc3nc-1n2C,262.312,3.8399000000000028,0.0,3.0,6.522878745280337
88,CHEMBL118165,inactivo,CN1c2cc(C(F)(F)F)ccc2C=C2c3ccccc3NC21,302.29900000000004,4.447400000000003,1.0,2.0,4.777283528852417
89,CHEMBL333481,activo,Cc1ccc2c(c1)cc1c3ccccc3nc-1n2C,246.31300000000002,4.139720000000003,0.0,2.0,7.0
90,CHEMBL432423,activo,CSc1ccc2c(c1)cc1c3ccccc3nc-1n2C,278.38,4.553200000000003,0.0,3.0,6.096910013008056
91,CHEMBL323909,inactivo,Cn1c2nc3ccc(C#N)cc3c-2cc2ccccc21,257.296,3.702980000000002,0.0,3.0,4.494850021680094
92,CHEMBL117831,inactivo,Cn1c2nc3ccc(C#N)cc3c-2cc2cc(C(F)(F)F)ccc21,325.293,4.721780000000002,0.0,3.0,4.494850021680094
93,CHEMBL119475,inactivo,Clc1ccc2[nH]c3nc4ccccc4c-3cc2c1,252.704,4.474300000000001,1.0,1.0,4.494850021680094
94,CHEMBL443023,activo,Cn1c2nc3ccccc3c-2cc2cc([N+](=O)[O-])ccc21,277.28299999999996,3.7395000000000023,0.0,4.0,6.154901959985743
95,CHEMBL115433,inactivo,Cn1c2nc3ccccc3c-2cc2c(Br)cccc21,311.18199999999996,4.5938000000000025,0.0,2.0,4.777283528852417
96,CHEMBL119834,inactivo,Clc1cc(Cl)c2[nH]c3nc4ccccc4c-3cc2c1,287.14900000000006,5.127700000000003,1.0,1.0,4.494850021680094
97,CHEMBL332478,inactivo,CN1c2cc(Br)ccc2C=C2c3ccccc3NC21,313.19800000000004,4.191100000000003,1.0,2.0,4.5638373529592435
98,CHEMBL331251,inactivo,COc1ccc2[nH]c3nc4ccccc4c-3cc2c1,248.28500000000003,3.829500000000002,1.0,2.0,4.494850021680094
99,CHEMBL117926,activo,COc1ccc2c(c1)cc1c3cc(C#N)ccc3nc-1n2C,287.322,3.711580000000003,0.0,4.0,6.0
100,CHEMBL118343,inactivo,Fc1ccc2[nH]c3nc4ccccc4c-3cc2c1,236.24900000000002,3.9600000000000017,1.0,1.0,4.494850021680094
101,CHEMBL440898,activo,Cn1c2nc3ccccc3c-2cc2cc(Br)ccc21,311.18199999999996,4.593800000000002,0.0,2.0,6.0
102,CHEMBL118915,activo,COc1ccc2c(c1)N(C)C1Nc3ccccc3C1=C2,264.32800000000003,3.4372000000000016,1.0,3.0,6.3979400086720375
103,CHEMBL332113,inactivo,Cn1c2nc3ccc(C#N)cc3c-2cc2cc(Cl)ccc21,291.741,4.3563800000000015,0.0,3.0,4.494850021680094
104,CHEMBL55359,inactivo,O=P(O)(O)C(O)(CSc1ccncc1)P(=O)(O)O,315.18000000000006,0.17520000000000002,5.0,5.0,4.703334809738469
105,CHEMBL55140,activo,Cc1cccnc1NC(P(=O)(O)O)P(=O)(O)O,282.12899999999996,0.4409199999999996,5.0,4.0,6.154901959985743
106,CHEMBL417932,inactivo,Nc1ccc(CC(O)(P(=O)(O)O)P(=O)(O)O)cc1,297.14,-0.18720000000000003,6.0,4.0,4.3979400086720375
107,CHEMBL55214,inactivo,NCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,277.15,-0.4930000000000001,6.0,4.0,4.498940737782249
108,CHEMBL434024,activo,O=P(O)(O)C(O)(Cc1ccccn1)P(=O)(O)O,283.113,-0.3744000000000002,5.0,4.0,6.657577319177793
109,CHEMBL52761,inactivo,CCCC(O)(P(=O)(O)O)P(=O)(O)O,234.081,-0.21200000000000024,5.0,3.0,4.036212172654444
110,CHEMBL56556,inactivo,O=P(O)(O)C(O)(Cc1ccccc1)P(=O)(O)O,282.125,0.23060000000000003,5.0,3.0,4.671620396561262
111,CHEMBL301471,inactivo,CCOP(=O)(OCC)C(Nc1ncccc1C)P(=O)(OCC)OCC,394.3450000000002,4.617720000000004,1.0,8.0,4.554395796726403
112,CHEMBL55886,inactivo,O=P(O)(O)C(O)(Cc1ccncc1)P(=O)(O)O,283.113,-0.3744000000000002,5.0,4.0,3.6989700043360187
113,CHEMBL299491,inactivo,CCCCC(O)(P(=O)(O)O)P(=O)(O)O,248.108,0.17809999999999981,5.0,3.0,4.000869458712629
114,CHEMBL299988,inactivo,CCCCCC(O)(P(=O)(O)O)P(=O)(O)O,262.135,0.5681999999999996,5.0,3.0,4.204815410317576
115,CHEMBL834,inactivo,NCCC(O)(P(=O)(O)O)P(=O)(O)O,235.069,-1.6633000000000002,6.0,4.0,3.752026733638193
116,CHEMBL298771,inactivo,NCCCCC(O)(P(=O)(O)O)P(=O)(O)O,263.123,-0.8831,6.0,4.0,3.6989700043360187
117,CHEMBL870,inactivo,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,249.096,-1.2731999999999999,6.0,4.0,3.6989700043360187
118,CHEMBL82641,activo,c1ccc(CCCNCCCCN(CCCNCCCc2ccccc2)CCCc2ccccc2)cc1,499.78700000000026,6.536300000000007,2.0,3.0,6.657577319177793
119,CHEMBL85189,activo,NCCCN(CCCCN(CCCNCCCc1ccccc1)CCCc1ccccc1)CCCc1ccccc1,556.8830000000004,6.597500000000007,2.0,4.0,6.568636235841013
120,CHEMBL86096,activo,c1ccc(CCCNCCCNCCCCNCCCNCCCc2ccccc2)cc1,438.7040000000002,4.170800000000003,4.0,4.0,6.0915149811213505
121,CHEMBL86281,activo,c1ccc(CCCNCCCN(CCCCN(CCCNCCCc2ccccc2)CCCc2ccccc2)CCCc2ccccc2)cc1,675.0620000000001,8.861200000000004,2.0,4.0,6.920818753952375
122,CHEMBL84221,activo,c1ccc(CCCNCCCNCCCCNCCCN(CCCc2ccccc2)CCCc2ccccc2)cc1,556.8830000000004,6.516000000000006,3.0,4.0,6.3979400086720375
123,CHEMBL85198,activo,NCCCCN(CCCNCCCc1ccccc1)CCCc1ccccc1,763.2160000000001,8.545200000000007,4.0,6.0,6.508638306165727
124,CHEMBL62048,activo,NCCCN(CCCCN(CCCN)CCCc1ccccc1)CCCc1ccccc1,438.7040000000001,4.333800000000004,2.0,4.0,6.180456064458132
125,CHEMBL310207,inactivo,c1ccc(CCCN(CCCCN(CCCc2ccccc2)CCCN(CCCc2ccccc2)CCCc2ccccc2)CCCN(CCCc2ccccc2)CCCc2ccccc2)cc1,911.4199999999997,13.55159999999998,0.0,4.0,4.657577319177793
126,CHEMBL121434,inactivo,CN1CCN(C(=O)/C=C/c2ccc3ccccc3n2)CC1,281.3590000000001,2.0220000000000002,0.0,3.0,4.494850021680094
127,CHEMBL334308,inactivo,OC(Cc1ccc2ccccc2n1)c1ccc(F)cc1,267.30299999999994,3.650000000000002,1.0,2.0,4.494850021680094
128,CHEMBL76,activo,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,319.88000000000005,4.810600000000004,1.0,3.0,10.221848749616356
129,CHEMBL121345,inactivo,O=C(/C=C/c1ccc2ccccc2n1)N1CCCCC1,266.344,3.2605000000000013,0.0,2.0,4.494850021680094
130,CHEMBL121001,inactivo,COc1ccc(/C=C/c2ccc3ccccc3n2)cc1OC,291.3500000000001,4.422400000000004,0.0,3.0,4.585026652029182
131,CHEMBL121177,inactivo,O=[N+]([O-])c1ccc(C(O)Cc2ccc3ccccc3n2)cc1,294.31,3.419100000000001,1.0,4.0,4.494850021680094
132,CHEMBL119769,inactivo,O=[N+]([O-])c1ccc(/C=C/c2ccc3ccccc3n2)cc1,276.295,4.313400000000003,0.0,3.0,4.494850021680094
133,CHEMBL290960,activo,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,287.297,0.6406000000000001,0.0,7.0,10.221848749616356
134,CHEMBL124355,inactivo,COc1ccc(C(O)Cc2ccc3ccccc3n2)cc1OC,309.36500000000007,3.528100000000002,1.0,4.0,4.494850021680094
135,CHEMBL538157,inactivo,O=C/C=C/c1ccc2ccccc2n1,183.21,2.4469000000000003,0.0,2.0,4.721246399047171
136,CHEMBL122675,inactivo,CN(C)c1ccc(C(O)Cc2ccc3ccccc3n2)cc1,292.38199999999995,3.576900000000002,1.0,3.0,4.494850021680094
137,CHEMBL432231,inactivo,OC(Cc1ccc2ccccc2n1)c1ccco1,239.27399999999997,3.103900000000001,1.0,3.0,4.494850021680094
138,CHEMBL338511,inactivo,Fc1ccccc1NCc1ccc2ccccc2n1,252.29200000000003,3.9860000000000024,1.0,2.0,4.494850021680094
139,CHEMBL121537,inactivo,O=[N+]([O-])/C=C/c1ccc2ccccc2n1,200.197,2.4822000000000006,0.0,3.0,4.7447274948966935
140,CHEMBL121573,inactivo,Fc1ccc(/C=C/c2ccc3ccccc3n2)cc1,249.288,4.544300000000003,0.0,1.0,4.494850021680094
141,CHEMBL120925,inactivo,COc1cc(NCc2ccc3ccccc3n2)cc(OC)c1OC,324.3800000000001,3.8727000000000027,1.0,5.0,4.494850021680094
142,CHEMBL125,activo,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,407.57600000000014,5.675500000000006,0.0,4.0,10.221848749616356
143,CHEMBL121196,inactivo,O=C(/C=C/c1ccc2ccccc2n1)N1CCOCC1,268.316,2.1068,0.0,3.0,4.494850021680094
144,CHEMBL120356,activo,Br/C=C/c1ccc2ccccc2n1,234.096,3.6004000000000023,0.0,1.0,6.0
145,CHEMBL239129,activo,None,291.35,4.422400000000004,0.0,3.0,10.221848749616356
146,CHEMBL121071,inactivo,COc1ccc(/C=C/c2ccc3ccccc3n2)c(OC)c1,339.4020000000001,4.089500000000003,0.0,5.0,4.7447274948966935
147,CHEMBL177872,inactivo,CCn1ncc2c1n/c(=N\c1ccccc1)n1ccc3ccccc3c21,432.4360000000001,1.4545000000000001,3.0,8.0,4.455931955649724
148,CHEMBL3143659,inactivo,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)c2nc(-c3ccccc3)c(-c3ccccc3)nc12,290.32200000000006,3.3319800000000015,0.0,4.0,4.958607314841775
149,CHEMBL172782,inactivo,COC(=O)/C(C#N)=C/c1ccc(/C=C/c2ccccn2)cc1,496.5240000000002,1.1014199999999996,2.0,11.0,4.795880017344075
150,CHEMBL353318,inactivo,COC(=O)N[C@H](C(=O)OC)[C@H](O)[C@@H](C)c1c(C)nc2n(C)c3ncn(Cc4ccccc4)c3c(=O)n12,304.34900000000005,3.7220800000000027,0.0,4.0,3.96657624451305
151,CHEMBL175127,inactivo,CCOC(=O)/C(C#N)=C/c1ccc(/C=C/c2ccccn2)cc1,329.38200000000006,-0.9976000000000003,4.0,10.0,4.823908740944319
152,CHEMBL61970,inactivo,Nc1ncnc2c1ncn2C(CO)OC(CO)CSCCO,269.26099999999997,-1.7308000000000001,4.0,9.0,4.0
153,CHEMBL418503,inactivo,Nc1ncnc2c1ncn2C(CO)OC(CO)CO,270.24500000000006,-1.6074000000000002,4.0,9.0,4.0
154,CHEMBL58857,inactivo,OCC(CO)OC(CO)n1cnc2c(O)ncnc21,594.113,3.2566000000000006,4.0,4.0,4.0
155,CHEMBL96761,inactivo,CCNCCCNCCCNCCCNCC1CC1,788.4749999999992,8.327900000000005,4.0,4.0,4.0
156,CHEMBL93014,activo,C(CCCNCCCNCC1CCCCCC1)CCCNCCCNCC1CCCCCC1,578.07,2.4798,4.0,4.0,6.903089986991944
157,CHEMBL92122,inactivo,C#CCNCCCNCCCNCCCNCC,706.3289999999996,6.377400000000006,4.0,4.0,4.0
158,CHEMBL93088,inactivo,CCNCCCNCCCCCCCNCCCNCC1CCCCCC1,650.2209999999998,4.817000000000004,4.0,4.0,4.7447274948966935
159,CHEMBL92123,inactivo,CCNCCCNCCCNCCCNCC1CCCCCC1,748.3249999999997,6.787500000000006,4.0,4.0,4.0
160,CHEMBL93314,inactivo,c1ccc(CNCCCNCCCCCCCNCCCNCc2ccccc2)cc1,314.33399999999995,1.7313999999999998,2.0,6.0,4.838631997765025
161,CHEMBL60505,inactivo,O=C(O)CC(=O)OC12CCCCC1C1CCCCC1(O)OO2,1429.194,-13.288359999999994,6.0,23.0,5.0
