,molecule_chembl_id,valor_bioactividad,canonical_smiles,Peso_Molecular,LogP,Num_Donadores_H,Num_Aceptores,pIC50
4430,CHEMBL1212085,inactivo,N#Cc1c(-c2ccc(F)cc2)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-],350.1360000000001,3.0911800000000005,0.0,3.0,4.94692155651658
4431,CHEMBL1212085,inactivo,Cc1cc2c(cc1C)[n+]([O-])c(-c1ccc(F)cc1)c(C#N)[n+]2[O-],309.3,2.4012200000000004,0.0,3.0,4.785156151952302
4432,CHEMBL1212085,inactivo,N#Cc1c(-c2ccc(Cl)cc2)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-],333.68100000000004,2.576880000000001,0.0,3.0,4.94692155651658
4433,CHEMBL1212085,inactivo,N#Cc1c(-c2ccc(Cl)cc2)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-],366.5910000000001,3.605480000000001,0.0,3.0,4.860120913598763
4434,CHEMBL1212085,inactivo,Cc1cc2c(cc1C)[n+]([O-])c(-c1ccc(Cl)cc1)c(C#N)[n+]2[O-],325.75500000000005,2.9155200000000017,0.0,3.0,4.785156151952302
4435,CHEMBL1212085,inactivo,Cc1ccc(-c2c(C#N)[n+]([O-])c3cc(F)c(F)cc3[n+]2[O-])cc1,313.26300000000003,2.2319000000000004,0.0,3.0,4.835647144215563
4436,CHEMBL1212085,inactivo,Cc1ccc(-c2c(C#N)[n+]([O-])c3cc(Cl)c(Cl)cc3[n+]2[O-])cc1,346.17300000000006,3.260500000000002,0.0,3.0,4.835647144215563
4437,CHEMBL1212085,inactivo,Cc1ccc(-c2c(C#N)[n+]([O-])c3cc(C)c(C)cc3[n+]2[O-])cc1,305.337,2.5705400000000003,0.0,3.0,4.673664139071248
4438,CHEMBL1212085,inactivo,COc1ccc(-c2c(C#N)[n+]([O-])c3cc(F)c(F)cc3[n+]2[O-])cc1,329.262,1.9320799999999998,0.0,4.0,4.91721462968355
4439,CHEMBL1212085,inactivo,COc1ccc(-c2c(C#N)[n+]([O-])c3cc(Cl)c(Cl)cc3[n+]2[O-])cc1,362.172,2.9606800000000018,0.0,4.0,4.5376020021010435
4440,CHEMBL1212085,inactivo,COc1ccc(-c2c(C#N)[n+]([O-])c3cc(C)c(C)cc3[n+]2[O-])cc1,321.336,2.27072,0.0,4.0,4.73754891026957
4441,CHEMBL1212085,inactivo,Cc1cc2c(cc1C)[n+]([O-])c(-c1ccc(OC(F)(F)F)cc1)c(C#N)[n+]2[O-],375.30600000000004,3.1607200000000013,0.0,4.0,4.97469413473523
4442,CHEMBL1212085,inactivo,N#Cc1c(-c2ccco2)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-],289.19699999999995,1.5164799999999996,0.0,4.0,4.882728704344236
4443,CHEMBL1212085,inactivo,N#Cc1c(-c2ccco2)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-],322.10699999999997,2.5450800000000013,0.0,4.0,4.882728704344236
4444,CHEMBL1212085,inactivo,Cc1cc2c(cc1C)[n+]([O-])c(-c1ccco1)c(C#N)[n+]2[O-],281.271,1.8551199999999994,0.0,4.0,4.696803942579511
4445,CHEMBL1212085,inactivo,N#Cc1c(-c2cccs2)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-],305.265,1.9849800000000002,0.0,4.0,4.982966660701219
4446,CHEMBL1212085,inactivo,N#Cc1c(-c2cccs2)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-],338.175,3.013580000000001,0.0,4.0,4.982966660701219
4447,CHEMBL1212085,inactivo,Cc1cc2c(cc1C)[n+]([O-])c(-c1cccs1)c(C#N)[n+]2[O-],297.339,2.32362,0.0,4.0,4.777283528852417
4448,CHEMBL1212085,inactivo,N#Cc1c(NC(=O)c2ccco2)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-],332.22200000000004,1.1017799999999998,1.0,5.0,4.71669877129645
4449,CHEMBL1212085,inactivo,N#Cc1c(NC(=O)c2cccs2)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-],348.2900000000001,1.57028,1.0,5.0,4.966576244513051
4450,CHEMBL1217008,activo,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)C1CCCCN1,403.6510000000002,4.899300000000005,3.0,3.0,10.221848749616356
4451,CHEMBL1217008,activo,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)c1ccncc1,397.60300000000007,5.308900000000007,2.0,3.0,6.0
4452,CHEMBL1217008,activo,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)c1ccncc1Cl,432.0480000000001,5.962300000000008,2.0,3.0,6.0
4453,CHEMBL1217009,inactivo,CCC[C@H]1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,310.39,3.1751000000000014,0.0,5.0,4.769551078621726
4454,CHEMBL1217009,inactivo,C=CC[C@H]1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,308.37399999999997,2.951100000000001,0.0,5.0,4.7447274948966935
4455,CHEMBL1217009,inactivo,CCCC[C@H]1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,324.41700000000003,3.5652000000000026,0.0,5.0,4.920818753952375
4456,CHEMBL1217009,inactivo,C[C@@H]1CC[C@H]2[C@@H](CCCC(F)(F)F)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,378.38700000000017,4.107600000000003,0.0,5.0,4.102372908709558
4457,CHEMBL1217009,inactivo,C[C@@H]1CC[C@H]2[C@H](CCCc3ccccc3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,386.4880000000002,4.3979000000000035,0.0,5.0,4.346787486224656
4458,CHEMBL1217009,inactivo,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccc(Cl)cc3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,420.9330000000003,5.051300000000005,0.0,5.0,4.920818753952375
4459,CHEMBL1217009,inactivo,COc1ccc(CCC[C@H]2C(=O)O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]2[C@@]35OO4)cc1,416.51400000000024,4.406500000000004,0.0,6.0,4.920818753952375
4460,CHEMBL1217009,activo,CSc1ccc(CCC[C@H]2C(=O)O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]2[C@@]35OO4)cc1,432.5820000000002,5.119800000000005,0.0,6.0,6.0
4461,CHEMBL1217009,inactivo,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccc(S(C)(=O)=O)cc3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,464.5800000000003,3.8014000000000028,0.0,7.0,4.267606240177032
4462,CHEMBL1217009,inactivo,C[C@@H]1CC[C@H]2[C@@H](CCCc3cc(F)cc(F)c3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,422.46800000000025,4.676100000000004,0.0,5.0,4.301029995663981
4463,CHEMBL1217009,inactivo,CCC[C@@]12CC[C@H]3[C@H](C)CC[C@H]4CC(=O)O[C@H](O1)[C@]43OO2,296.363,2.929100000000001,0.0,5.0,4.3872161432802645
4464,CHEMBL1217009,inactivo,CCCC[C@@]12CC[C@H]3[C@H](C)CC[C@H]4CC(=O)O[C@H](O1)[C@]43OO2,310.39000000000004,3.319200000000002,0.0,5.0,3.58838029403677
4465,CHEMBL1217009,inactivo,CCOC(=O)CC[C@@]12CC[C@H]3[C@H](C)CC[C@H]4CC(=O)O[C@H](O1)[C@]43OO2,354.3990000000001,2.4723000000000006,0.0,7.0,4.508638306165727
4466,CHEMBL1217009,inactivo,C[C@@H]1CC[C@H]2CC(=O)O[C@@H]3O[C@@]4(CCCc5ccc(Cl)cc5)CC[C@@H]1[C@@]23OO4,406.9060000000001,4.805300000000004,0.0,5.0,4.958607314841775
4467,CHEMBL1217009,inactivo,CCCC[C@H]1C(=O)O[C@@H]2O[C@@]3(CC)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,338.4440000000001,3.955300000000003,0.0,5.0,4.443697499232712
4468,CHEMBL1217009,inactivo,C[C@@H]1CC[C@H]2CC(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,268.30899999999997,2.1489000000000003,0.0,5.0,3.6161846340195685
4469,CHEMBL1217009,inactivo,CC[C@H]1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,296.363,2.785000000000001,0.0,5.0,4.214670164989233
4470,CHEMBL1217009,inactivo,NCCC[C@](N)(C(=O)O)C(F)F,182.17,-0.22749999999999942,3.0,3.0,3.6478174818886373
4471,CHEMBL1217009,activo,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[C@@H](N)CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,381.39300000000003,-2.062799999999997,6.0,11.0,6.0
4472,CHEMBL1217009,inactivo,CCCN(CCC)c1ccc(S(=O)(=O)N([N+](=O)[O-])[N+](=O)[O-])cc1,346.36500000000007,1.6871,0.0,7.0,4.187086643357144
4473,CHEMBL1217009,inactivo,CCCN(CCC)c1ccc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],377.46600000000007,4.022000000000003,1.0,5.0,4.366531544420414
4474,CHEMBL1217009,inactivo,CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,312.406,3.230900000000002,0.0,5.0,4.346787486224656
4475,CHEMBL1217010,inactivo,O=[N+]([O-])c1ccc2nc(Cl)sc2c1,214.633,2.8579000000000008,0.0,4.0,4.318758762624412
4476,CHEMBL1217010,inactivo,CN(C)c1ccc(Nc2nc3ccc([N+](=O)[O-])cc3s2)cc1,314.37,4.014100000000003,1.0,6.0,4.6020599913279625
4477,CHEMBL1217010,inactivo,O=[N+]([O-])c1ccc2nc(NCCO)sc2c1,239.25599999999997,1.6086999999999996,2.0,6.0,3.9829666607012197
4478,CHEMBL1217010,inactivo,COc1cc(NS(C)(=O)=O)ccc1Nc1nc2ccc([N+](=O)[O-])cc2s1,394.43400000000014,3.3282000000000016,2.0,8.0,4.7447274948966935
4479,CHEMBL1217010,inactivo,O=[N+]([O-])c1ccc2nc(Nc3cccc(O)c3)sc2c1,287.3,3.6537000000000006,2.0,6.0,4.823908740944319
4480,CHEMBL1217010,activo,CC(=O)Nc1nc2ccc([N+](=O)[O-])cc2s1,237.23999999999998,2.1628999999999996,1.0,5.0,6.0
4481,CHEMBL1217010,inactivo,Nc1nc2ccc([N+](=O)[O-])cc2s1,195.20299999999997,1.7867,1.0,5.0,4.292429823902063
4482,CHEMBL1217010,inactivo,COc1ccc2nc3ccc(CO)cc3c(Cl)c2c1,273.719,3.542300000000002,1.0,3.0,3.7375489102695707
4483,CHEMBL1217010,inactivo,COc1ccc2nc3ccc(COC(=O)c4ccc(Cl)cc4)cc3c(Cl)c2c1,412.2720000000001,6.060400000000004,0.0,4.0,3.8068754016455384
4484,CHEMBL1217010,activo,COC(=O)OCc1ccc2nc3ccc(OC)cc3c(N)c2c1,312.3250000000001,3.261800000000001,1.0,6.0,6.0
4485,CHEMBL1217010,inactivo,CCN(CC)c1nc2ccc([N+](=O)[O-])cc2s1,251.311,3.0507000000000017,0.0,5.0,4.00436480540245
4486,CHEMBL1217010,inactivo,COc1ccc2nc3ccc(COC(=O)c4ccccc4)cc3c(Cl)c2c1,377.82700000000006,5.407000000000003,0.0,4.0,3.8632794328435933
4487,CHEMBL1217010,inactivo,COc1ccc(C(=O)OCc2ccc3nc4ccc(OC)cc4c(Cl)c3c2)cc1,407.8530000000001,5.415600000000004,0.0,5.0,3.9030899869919438
4488,CHEMBL1217010,inactivo,COc1ccc2nc3ccc(COC(=O)c4ccccc4)cc3c(N)c2c1,358.3970000000001,4.3358000000000025,1.0,5.0,4.455931955649724
4489,CHEMBL1217010,inactivo,COc1ccc2nc3ccc(COC(=O)CC(C)C)cc3c(Cl)c2c1,357.83700000000005,5.139300000000004,0.0,4.0,4.443697499232712
4490,CHEMBL1217010,activo,COc1ccc2nc3ccc(COC(=O)c4ccc(F)cc4)cc3c(N)c2c1,376.3870000000001,4.474900000000003,1.0,5.0,6.0
4491,CHEMBL1217010,activo,CCCNc1nc2ccc([N+](=O)[O-])cc2s1,237.284,3.0264000000000006,1.0,5.0,6.0
4492,CHEMBL1217010,inactivo,O=[N+]([O-])c1ccc2nc(Nc3ccccc3)sc2c1,271.30100000000004,3.948100000000001,1.0,5.0,4.443697499232712
4493,CHEMBL1217010,inactivo,Nc1ccc2nc(Cl)sc2c1,184.651,2.5319000000000003,1.0,3.0,4.267606240177032
4494,CHEMBL1217010,inactivo,CN(C)c1ccc(Nc2nc3ccc(N)cc3s2)cc1,284.388,3.6881000000000013,2.0,5.0,4.136677139879544
4495,CHEMBL1217010,inactivo,COc1cc(NS(C)(=O)=O)ccc1Nc1nc2ccc(N)cc2s1,364.4520000000001,3.0022,3.0,7.0,5.0
4496,CHEMBL1217010,inactivo,Nc1ccc2nc(Nc3cccc(O)c3)sc2c1,257.31800000000004,3.327700000000001,3.0,5.0,4.721246399047171
4497,CHEMBL1217010,activo,COc1ccc2nc3ccc(NCCCCCCNc4ccc5nc6ccc(OC)cc6c(N)c5c4)cc3c(N)c2c1,560.7020000000001,7.355400000000006,4.0,8.0,6.0
4498,CHEMBL1217010,inactivo,CC(=O)Nc1nc2ccc(N)cc2s1,207.25799999999998,1.8368999999999998,2.0,4.0,3.9172146296835497
4499,CHEMBL1217010,inactivo,Nc1ccc2nc(N)sc2c1,165.22100000000003,1.4606999999999999,2.0,4.0,3.8210230527068303
4500,CHEMBL1217010,inactivo,CCN(CC)c1nc2ccc(N)cc2s1,221.329,2.7247000000000003,1.0,4.0,4.638272163982407
4501,CHEMBL1217010,inactivo,Nc1ccc2nc(N3CCCCC3)sc2c1,233.33999999999997,2.868800000000001,1.0,4.0,5.0
4502,CHEMBL1217010,inactivo,CCN(CC)CCCNc1nc2ccc(N)cc2s1,278.425,3.0223000000000004,2.0,5.0,4.187086643357144
4503,CHEMBL1217010,inactivo,CCCNc1nc2ccc(N)cc2s1,207.302,2.7004,2.0,4.0,4.008773924307505
4504,CHEMBL1217010,inactivo,Nc1ccc2nc(Nc3ccccc3)sc2c1,241.31900000000005,3.6221000000000014,2.0,4.0,4.200659450546418
4505,CHEMBL1217010,inactivo,CN(C)c1ccc(Nc2nc3ccc(Nc4ccccc4C(=O)O)cc3s2)cc1,404.4950000000001,5.547700000000003,3.0,6.0,4.167491087293763
4506,CHEMBL1217010,inactivo,COc1cc(NS(C)(=O)=O)ccc1Nc1nc2ccc(Nc3ccccc3C(=O)O)cc2s1,484.5590000000002,4.861800000000002,4.0,8.0,4.886056647693163
4507,CHEMBL1217010,inactivo,O=C(O)c1ccccc1Nc1ccc2nc(Nc3cccc(O)c3)sc2c1,377.42500000000007,5.187300000000002,4.0,6.0,3.625251653989896
4508,CHEMBL1217010,activo,COc1ccc2nc3ccc(N(CCCCCCCCN(c4ccc5nc6ccc(OC)cc6c(N)c5c4)c4ccc5nc6ccc(OC)cc6c(N)c5c4)c4ccc5nc6ccc(OC)cc6c(N)c5c4)cc3c(N)c2c1,1033.2499999999995,14.172399999999977,4.0,14.0,6.0
4509,CHEMBL1217010,activo,COc1ccc2nc3ccc(N(CCCCCCCN(c4ccc5nc6ccc(OC)cc6c(Cl)c5c4)c4ccc5nc6ccc(OC)cc6c(Cl)c5c4)c4ccc5nc6ccc(OC)cc6c(Cl)c5c4)cc3c(Cl)c2c1,1096.9429999999995,18.067099999999993,0.0,10.0,6.0
4510,CHEMBL1217010,inactivo,CC(=O)Nc1nc2ccc(Nc3ccccc3C(=O)O)cc2s1,327.365,3.6965000000000012,3.0,5.0,4.7447274948966935
4511,CHEMBL1217010,inactivo,COc1ccc2nc3ccc(N(CCCCCCCN(c4ccc5nc6ccc(OC)cc6c(N)c5c4)c4ccc5nc6ccc(OC)cc6c(N)c5c4)c4ccc5nc6ccc(OC)cc6c(N)c5c4)cc3c(N)c2c1,1019.2229999999994,13.78229999999998,4.0,14.0,3.856985199745905
4512,CHEMBL1217010,inactivo,CN(C)c1nc2ccc(Nc3ccccc3C(=O)O)cc2s1,313.382,3.804100000000002,2.0,5.0,4.096910013008056
4513,CHEMBL1217010,inactivo,CCN(CC)c1nc2ccc(Nc3ccccc3C(=O)O)cc2s1,341.4360000000001,4.584300000000003,2.0,5.0,4.481486060122112
4514,CHEMBL1217010,inactivo,O=C(O)c1ccccc1Nc1ccc2nc(N3CCCCC3)sc2c1,353.4470000000001,4.728400000000003,2.0,5.0,4.823908740944319
4515,CHEMBL1217010,inactivo,CCCNc1nc2ccc(Nc3ccccc3C(=O)O)cc2s1,327.40900000000005,4.560000000000002,3.0,5.0,4.4089353929735005
4516,CHEMBL1217010,inactivo,O=C(O)c1ccccc1Nc1ccc2nc(Nc3ccccc3)sc2c1,361.42600000000004,5.481700000000002,3.0,5.0,4.522878745280337
4517,CHEMBL1216998,inactivo,O=C=NCCOc1ccc(Oc2ccccc2)cc1,255.273,3.193500000000001,0.0,4.0,4.154901959985743
4518,CHEMBL1216998,inactivo,[N-]=[N+]=NCCOc1ccc(Oc2ccccc2)cc1,255.27700000000002,4.168000000000003,0.0,3.0,4.154901959985743
4519,CHEMBL1216998,inactivo,[N-]=[N+]=NC(CO)COc1ccc(Oc2ccccc2)cc1,285.303,3.528900000000002,1.0,4.0,4.154901959985743
4520,CHEMBL1216998,inactivo,c1ccc(Oc2ccc(OCN3CC3)cc2)cc1,241.28999999999996,3.1308000000000016,0.0,3.0,4.376750709602099
4521,CHEMBL1216998,inactivo,Cn1c2nc3ccccc3c-2cc2ccc(Br)cc21,311.18199999999996,4.593800000000002,0.0,2.0,4.494850021680094
4522,CHEMBL1216998,inactivo,Cn1c2nc3ccccc3c-2cc2ccc(Cl)cc21,266.731,4.484700000000002,0.0,2.0,4.769551078621726
4523,CHEMBL1216998,activo,COc1ccc2cc3c4ccccc4nc-3n(C)c2c1,262.312,3.8399000000000028,0.0,3.0,6.0
4524,CHEMBL1216998,inactivo,Cn1c2nc3ccccc3c-2cc2ccc(C(F)(F)F)cc21,300.28299999999996,4.850100000000002,0.0,2.0,4.494850021680094
4525,CHEMBL1216998,inactivo,N#CSCCOc1ccc2[nH]c3ccccc3c2c1,268.341,3.9141800000000018,1.0,3.0,5.0
4526,CHEMBL1216998,inactivo,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)NCC1CCCCC1,313.39700000000016,3.6812000000000022,1.0,3.0,4.0915149811213505
4527,CHEMBL1216998,inactivo,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)c1cccnc1,397.60300000000007,5.308900000000007,2.0,3.0,4.301029995663981
4528,CHEMBL1216998,inactivo,CCC(=O)N1CCCCC1[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,459.71500000000043,5.5483000000000064,2.0,3.0,4.187086643357144
4529,CHEMBL1216998,inactivo,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)C1CCCNC1,403.6510000000002,4.756800000000004,3.0,3.0,4.638272163982407
4530,CHEMBL1217001,activo,NCCCC12CC3CC(CC(C3)C1)C2,229.79499999999996,3.363500000000003,1.0,1.0,6.0
4531,CHEMBL1217001,activo,CCCC1(CCC)CC(C)(C)CC(C)(N)C1,261.8809999999999,4.922300000000005,1.0,1.0,6.0
4532,CHEMBL1216999,inactivo,CC(C)(C)OC(=O)NC(=N)c1ccc(NC(=O)Cn2cnc([N+](=O)[O-])c2)cc1,388.38400000000007,2.2800700000000003,3.0,8.0,3.6989700043360187
4533,CHEMBL1216999,inactivo,N=C(N)c1ccc(NC(=O)Cn2ccnc2[N+](=O)[O-])cc1,288.267,0.7140699999999996,3.0,6.0,3.6989700043360187
4534,CHEMBL1216999,inactivo,N=C(N)c1ccc(NC(=O)Cn2cnc([N+](=O)[O-])c2)cc1,288.267,0.7140699999999994,3.0,6.0,3.6989700043360187
4535,CHEMBL1216999,inactivo,CNc1nc(NC)nc(NN)n1,169.192,-0.7594000000000001,4.0,7.0,3.6989700043360187
4536,CHEMBL1216999,activo,Nc1nc(N)nc(N/N=C\c2ccc([N+](=O)[O-])o2)n1,264.205,-0.016800000000000315,3.0,10.0,10.221848749616356
4537,CHEMBL1216999,activo,Nc1nc(N)nc(N/N=C\c2ccc([N+](=O)[O-])s2)n1,280.273,0.45169999999999993,3.0,10.0,6.0
4538,CHEMBL1216999,inactivo,Nc1nc(N)nc(N/N=C\c2ccco2)n1,219.20800000000003,0.07499999999999934,3.0,8.0,4.5376020021010435
4539,CHEMBL1216999,inactivo,Nc1nc(N)nc(N/N=C\c2cccs2)n1,235.27600000000004,0.5434999999999997,3.0,8.0,4.050609993355087
4540,CHEMBL1216999,inactivo,CNc1nc(NC)nc(N/N=C\c2ccc([N+](=O)[O-])o2)n1,292.25900000000007,0.9021999999999997,3.0,10.0,4.823908740944319
4541,CHEMBL1216999,activo,CN(C)c1nc(N/N=C\c2ccc([N+](=O)[O-])o2)nc(N(C)C)n1,320.31300000000005,0.9507999999999996,1.0,10.0,10.221848749616356
4542,CHEMBL1216999,inactivo,CC(C)(C)OC(=O)NC(=N)c1ccc(NC(=O)Cn2ccnc2[N+](=O)[O-])cc1,388.38400000000007,2.2800700000000003,3.0,8.0,3.9244530386074694
4543,CHEMBL1217013,inactivo,N=C(NCCCN(CCNC(=N)NC1CCCCC1)C(=N)NC1CCCCC1)NC1CCCCC1,489.75700000000046,3.4289100000000037,8.0,3.0,4.6777807052660805
4544,CHEMBL1217013,inactivo,C1CN(N2CCNCC2)CCN1,170.26,-1.2881999999999982,2.0,4.0,4.769551078621726
4545,CHEMBL1217013,inactivo,C1CNC(N2CCN(N3CCN(C4=NCCN4)CC3)CC2)=N1,306.4180000000001,-1.9449999999999943,2.0,8.0,4.552841968657781
4546,CHEMBL1217013,inactivo,CC(C)(C)OC(=O)NCCNC(=S)N1CCN(N2CCN(C(=S)NCCNC(=O)OC(C)(C)C)CC2)CC1,574.818,0.9350000000000047,4.0,8.0,4.853871964321762
4547,CHEMBL1217013,activo,O=C(NCCCNCCNC(=O)OCc1ccccc1)OCc1ccccc1,385.4640000000001,2.8189,3.0,5.0,10.221848749616356
4548,CHEMBL1217013,inactivo,NCCCNCCN,117.196,-1.1164999999999985,3.0,3.0,4.309803919971486
4549,CHEMBL1217010,inactivo,COc1ccc2nc3ccc(N(CCCCCCN(c4ccc5nc6ccc(OC)cc6c(Cl)c5c4)c4ccc5nc6ccc(OC)cc6c(Cl)c5c4)c4ccc5nc6ccc(OC)cc6c(Cl)c5c4)cc3c(Cl)c2c1,1082.9159999999997,17.67699999999999,0.0,10.0,4.167491087293763
4550,CHEMBL1217010,activo,COc1ccc2nc3ccc(C)cc3c(N)c2c1,238.29,3.2872200000000014,1.0,3.0,6.0
4551,CHEMBL1217010,inactivo,COc1ccc2nc3ccc(C)cc3c(Cl)c2c1,257.71999999999997,4.358420000000002,0.0,2.0,5.0
4552,CHEMBL1217010,inactivo,COc1ccc2nc3ccc(NCCCCNc4ccc5nc6ccc(OC)cc6c(Cl)c5c4)cc3c(Cl)c2c1,571.5080000000003,8.717600000000001,2.0,6.0,5.0
4553,CHEMBL1219546,activo,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccc(-c4cn(CCCCCCCC(=O)NO)nn4)cc3)[C@H]2O)[C@](C)(OC)C[C@@H](C)C2=NCCN3C(=O)O[C@@]1(C)[C@H]3[C@H]2C,938.1769999999999,5.750700000000007,3.0,16.0,7.705533773838407
4554,CHEMBL1219546,activo,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccc(-c4cn(CCCCCCCCC(=O)NO)nn4)cc3)[C@H]2O)[C@](C)(OC)C[C@@H](C)C2=NCCN3C(=O)O[C@@]1(C)[C@H]3[C@H]2C,952.2039999999998,6.140800000000008,3.0,16.0,7.826813731587726
4555,CHEMBL1219546,activo,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccc(-c4cn(CCCCCCCCCC(=O)NO)nn4)cc3)[C@H]2O)[C@](C)(OC)C[C@@H](C)C2=NCCN3C(=O)O[C@@]1(C)[C@H]3[C@H]2C,966.2309999999998,6.530900000000007,3.0,16.0,8.318758762624412
4556,CHEMBL1217448,activo,CC[C@@H](C(=O)C[C@@H](C)C1=C(O)C(=O)[C@@H]2C3=CC[C@H]4C[C@@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,764.9060000000001,2.5684000000000022,7.0,13.0,6.096910013008056
4557,CHEMBL1217448,inactivo,CC[C@@H](C(=O)C[C@@H](C)C1=C(O)C(=O)[C@@H]2[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,766.922,2.6483000000000034,7.0,13.0,4.164943898279883
4558,CHEMBL1217448,inactivo,CC[C@@H](C(=O)C[C@@H](C)C1=C(O)C(=O)[C@@H]2[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O[C@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@@H]6O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,780.949,3.036800000000004,7.0,13.0,4.71669877129645
4559,CHEMBL1217448,inactivo,C=C(C(=O)C[C@@H](C)C1=C(O)C(=O)[C@@H]2[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,780.905,1.539200000000002,8.0,14.0,4.838631997765025
4560,CHEMBL1217448,inactivo,C=C(C(=O)C[C@@H](C)C1=C(O)C(=O)[C@@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O[C@@H]2O[C@H](C(=O)OC)[C@@H](O)[C@H](O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@H]2O)C[C@@H]1CC3)C(C)C,762.8900000000002,2.3309000000000015,6.0,14.0,4.844663962534939
